id,race_type,race_instance_id,grade,single_mode_route_race_id,single_mode_program_id,difficulty,paddock_bgm_cue_name,paddock_bgm_cuesheet_name,entrytable_bgm_cue_name,entrytable_bgm_cuesheet_name,first_bgm_pattern,second_bgm_pattern,result_cutin_bgm_cue_name_1,result_cutin_bgm_cuesheet_name_1,result_cutin_bgm_cue_name_2,result_cutin_bgm_cuesheet_name_2,result_cutin_bgm_cue_name_3,result_cutin_bgm_cuesheet_name_3,result_list_bgm_cue_name_1,result_list_bgm_cuesheet_name_1,result_list_bgm_cue_name_2,result_list_bgm_cuesheet_name_2,result_list_bgm_cue_name_3,result_list_bgm_cuesheet_name_3
222,6,-1,-1,-1,2705,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
223,6,-1,-1,-1,2706,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
224,6,-1,-1,-1,2707,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
225,6,-1,-1,-1,2708,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
226,6,-1,-1,-1,2709,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
227,6,-1,-1,-1,2710,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
228,6,-1,-1,-1,2711,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
229,6,-1,-1,-1,2712,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
230,6,-1,-1,-1,2713,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
231,6,-1,-1,-1,2714,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
232,6,-1,-1,-1,2715,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
233,6,-1,-1,-1,2716,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
234,6,-1,-1,-1,2717,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
235,6,-1,-1,-1,2718,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
236,6,-1,-1,-1,2719,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
237,6,-1,-1,-1,2720,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
238,6,-1,-1,-1,2721,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
239,6,-1,-1,-1,2722,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
240,6,-1,-1,-1,2723,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
241,6,-1,-1,-1,2724,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
242,6,-1,-1,-1,2725,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
243,6,-1,-1,-1,2726,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
244,6,-1,-1,-1,2727,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
245,6,-1,-1,-1,2728,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
246,6,-1,-1,-1,2729,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
247,6,-1,-1,-1,2730,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
248,6,-1,-1,-1,2731,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
249,6,-1,-1,-1,2732,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
250,6,-1,-1,-1,2733,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
251,6,-1,-1,-1,2734,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
252,6,-1,-1,-1,2735,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
253,6,-1,-1,-1,2736,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
254,6,-1,-1,-1,2737,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
255,6,-1,-1,-1,2738,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
256,6,-1,-1,-1,2739,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
257,6,-1,-1,-1,2740,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
258,6,-1,-1,-1,2741,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH024_cb_jingle,snd_bgm_SH024_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
259,6,-1,-1,-1,2801,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
260,6,-1,-1,-1,2802,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
261,6,-1,-1,-1,2803,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
262,6,-1,-1,-1,2804,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
263,6,-1,-1,-1,2805,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
264,6,-1,-1,-1,2806,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
265,6,-1,-1,-1,2807,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
266,6,-1,-1,-1,2808,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
267,6,-1,-1,-1,2809,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
268,6,-1,-1,-1,2810,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
269,6,-1,-1,-1,2811,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
270,6,-1,-1,-1,2812,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
271,6,-1,-1,-1,2813,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
272,6,-1,-1,-1,2814,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
273,6,-1,-1,-1,2815,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
274,6,-1,-1,-1,2816,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
275,6,-1,-1,-1,2817,-1,snd_bgm_SH002_cb_paddock01,snd_bgm_SH002_cb,snd_bgm_AM025_entrytable_01,snd_bgm_AM025,39,40,snd_bgm_SH025_cb_jingle,snd_bgm_SH025_cb,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_SH027_cb_loop,snd_bgm_SH027_cb,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
