id,group_id,message,voice,per,comment_group,reuse,omit_tag
270,109011,2着%h_rank_l2\n3着%h_rank_l3,%w_0.2|3024401|%h_rank_l2|%w_0.2|3024402|%h_rank_l3,100,0,0,0
271,109011,2着には%h_rank_l2\n3着は%h_rank_l3,%w_0.2|3024403|%h_rank_l2|3024404|%w_0.1|%h_rank_l3,100,0,0,0
272,109011,2着は%h_rank_l2\n3着に入っ%h_rank_ta3,%w_0.2|3024405|%h_rank_l2|3024406|%h_rank_ta3,100,0,0,0
273,109011,2着%h_rank_l2\n3着は%h_rank_l3,%w_0.2|3024401|%h_rank_l2|3024404|%w_0.1|%h_rank_l3,100,0,0,0
274,109011,2着には%h_rank_l2\n3着に入っ%h_rank_ta3,%w_0.2|3024403|%h_rank_l2|3024406|%h_rank_ta3,100,0,0,0
275,109011,2着は、%h_rank_l2\n3着は%h_rank_l3,%w_0.2|3024405|%h_rank_l2|3024404|%w_0.1|%h_rank_l3,100,0,0,0
276,109011,2着%h_rank_l2\n3着に入っ%h_rank_ta3,%w_0.2|3024401|%h_rank_l2|3024406|%h_rank_ta3,100,0,0,0
277,109011,2着には%h_rank_l2\n3着%h_rank_l3,%w_0.2|3024403|%h_rank_l2|3024402|%h_rank_l3,100,0,0,0
278,109011,2着は%h_rank_l2\n3着は%h_rank_l3,%w_0.2|3024405|%h_rank_l2|3024404|%w_0.1|%h_rank_l3,100,0,0,0
280,109013,あざやかに差しきっ%h_rank_ta1,3037101|%h_rank_ta1,100,0,0,0
281,109013,%h_rank_l1、差しきった！,%w_0.1|%h_rank_l1|3037201,100,0,0,0
284,109015,死力を尽くした消耗戦\n勝っ%h_rank_ta1,%w_0.1|3092501|%h_rank_ta1,100,0,0,0
285,109016,1着は%h_rank1\n最後はヘロヘロになりながらも\n何とか逃げ切りました,%w_0.1|3092601|%h_rank1|3092602,100,0,0,0
286,109015,苦しかったこのレース\n最後の最後に笑っ%h_rank_ta1,%w_0.1|3092701|%h_rank_ta1,100,0,0,0
287,109100,これは強かった%h_rank_l1！\n日本の砂の上にもはや敵はいないのか～っ！,%w_0.1|3025201|%h_rank_l1|3025202,100,0,0,0
288,109101,最速スプリンターの名は\nやはりこのウマ娘にふさわしい！\n%h_rank_l1！,%w_0.1|3025301|%h_rank_l1,100,0,0,0
289,109102,%h_rank_l1！\n春の中距離最強ウマ娘の称号を\n見事に獲得しました！,%w_0.1|%h_rank_l1|3025401,100,0,0,0
290,109103,勝っ%h_rank_ta1！\n今年も汚れなき桜の女王の誕生だ！,%w_0.1|3025501|%h_rank_ta1|3025502,100,0,0,0
291,109104,勝っ%h_rank_ta1！\n皐月を制し、三冠の一角を手に入れました！,%w_0.1|3025601|%h_rank_ta1|3025602,100,0,0,0
292,109105,勝っ%h_rank_ta1！\n現役最強の名を、見事勝ち取った！,%w_0.1|3025701|%h_rank_ta1|3025702,100,0,0,0
293,109106,やりました、%h_rank_l1！\nここ、府中の芝で見事、マイル王に輝いた！,%w_0.1|3025801|%h_rank_l1|3025802,100,0,0,0
294,109107,しのぎを削る熱い戦いを制し\n見事女王の戴冠を\n受け%h_rank_ta1！,%w_0.1|3025901|%h_rank_ta1,100,0,0,0
295,109108,%h_rank1、完勝です！\n樫の女王の栄冠を\n手にし%h_rank_ta1！,%w_0.1|%h_rank1|3026001|%h_rank_ta1,100,0,0,0
296,109109,やった！　見事勝利し%h_rank_ta1！\nついに栄光のダービー制覇！！！,%w_0.1|3026101|%h_rank_ta1|3026102,100,0,0,0
297,109110,%h_rank1、勝ちました！\n上半期のマイル女王の座に\n輝い%h_rank_ta1！,%w_0.1|%h_rank1|3026201|%h_rank_ta1,100,0,0,0
298,109111,お見事！　宝塚の主役を\n勝ち取っ%h_rank_ta1！\n夢をかなえた！,%w_0.1|3026301|%h_rank_ta1|3026302,100,0,0,0
299,109112,熾烈な電撃戦を制し%h_rank_ta1！\nスプリンターズステークス、完勝だ！,%w_0.1|3026401|%h_rank_ta1|3026402,100,0,0,0
300,109113,秋の京都に女王降臨！\n%h_rank_l1！　見事に秋華賞を制した！,%w_0.1|3026501|%h_rank_l1|3026502,100,0,0,0
301,109114,勝っ%h_rank_ta1！\n菊の舞台で見事、勝利を掴んだ！,%w_0.1|3026601|%h_rank_ta1|3026602,100,0,0,0
302,109115,やったぞ、%h_rank_l1！\n並み居る強豪をねじ伏せ\n今、天皇賞（秋）を制覇した！,%w_0.1|3026701|%h_rank_l1|3026702,100,0,0,0
303,109116,京都の坂を越え、%h_rank_l1\n今、堂々とした貫禄とともに女王が帰還した！,%w_0.1|3026801|%h_rank_l1|3026802,100,0,0,0
304,109117,%h_rank_l1\n並み居るライバルを蹴散らして\n見事マイル女王に輝いた！,%w_0.1|%h_rank_l1|3026901,100,0,0,0
305,109118,やったぞ、%h_rank_l1！\n並み居る刺客を返り討ち！　圧巻の勝利だ！,%w_0.1|3027001|%h_rank_l1|3027002,100,0,0,0
306,109119,%h_rank_l1！\nチャンピオンズカップを制し\n名実ともにダート女王の座を奪取した！,%w_0.1|%h_rank_l1|3027101,100,0,0,0
307,109120,師走の阪神に\nその名をあげ%h_rank_ta1！\nあらたなる女王の誕生だ！,%w_0.1|3027201|%h_rank_ta1|3027202,100,0,0,0
308,109121,勝っ%h_rank_ta1！\nこの娘こそ来年のクラシックの\n台風の目となっていくのか！,%w_0.1|3027301|%h_rank_ta1|3027302,100,0,0,0
309,109122,夢のグランプリを\n制し%h_rank_ta1！\n年末最後の大一番を制し\n栄光のセンターの座を手に入れた！,%w_0.1|3027401|%h_rank_ta1|3027402,100,0,0,0
310,109123,%h_rank1、一等星の輝きを見せ\nクラシックへと繋がる道へ\n第1歩を踏みだした！,%w_0.1|%h_rank1|3027501,100,0,0,0
315,109127,%h_rank_l1！やりました！\n%h_rank_no1チャレンジが\nここからはじまります！！！,%h_rank_l1|3092401|%h_rank_no1|%c_0.01|3092402,100,0,0,0
316,109128,ビギナー戦を\n勝ちあがっ%h_rank_ta1！\n%h_rank1だ！\nリトルスターカップの頂点を目指し\n最高の滑り出しだ！,3028001|%h_rank_ta1|%h_rank1|3028002,100,0,0,0
317,109129,苦しい戦いから\n抜けだし%h_rank_ta1！\n%h_rank_no1挑戦が\nここからはじまるぞ！！！,3028101|%h_rank_ta1|%h_rank_no1|%c_0.02|3028102,100,0,0,0
318,109130,ヴァルゴで\n勝利をあげ%h_rank_ta1！\nあらたなシーズンでは、アリエスに挑むことになる！,3028201|%h_rank_ta1|3028202,100,0,0,0
319,109131,アリエスを\n制し%h_rank_ta1！\n苦しい特訓の成果をだしきって\n見事次のステップ、カシオペアに進みました！,3028301|%h_rank_ta1|3028302,100,0,0,0
320,109132,カシオペアに見守られ、最初にゴールに\n飛び込んだのは%h_rank1！\nリトルスターカップの頂点まで、あとひとつだ！,3028401|%c_0.02|%h_rank1|3028402,100,0,0,0
321,109133,ついに決着！リトルスターカップの頂点は\n%h_rank_l1！\nトゥインクル・シリーズへのデビューに向け\n完璧な結果を残しました！,3028501|%h_rank_l1|3028502,100,0,0,0
322,109134,やはり強いぞ、%legend！\n圧倒的な力を示し、リトルスターカップ生の\n壁として立ちはだかった！,3028601|%legend|3028602,100,0,0,0
323,109135,今年は最強世代なのかっ！？\n%h_rank1\nなんとなんとデビュー前のウマ娘が\nレジェンドを打ち負かしたぞっ！,3028701|%h_rank1|3028702,100,0,0,0
324,109300,%h_rank1\nこれはあざやかに直線を駆け抜けました！,%w_0.1|%h_rank1|3035301,100,0,0,0
334,112009,残り1000mを通過,%w_0.1|1029701,100,0,0,0
340,112012,残り400,%w_0.1|2030101,100,0,0,0
341,112012,400を切りました,%w_0.1|2043901,100,0,0,0
342,112012,栄光まで400,%w_0.1|2044001,100,0,0,0
343,112013,残り200,%w_0.1|2030201,100,0,0,0
344,112013,200を通過,%w_0.1|2044901,100,0,0,0
347,112015,1コーナーからそして2コーナーへ\n向かっていきます,%w_0.1|1042401,100,0,0,0
348,112015,1コーナーから2コーナーへ向かう,%w_0.1|1042501,100,0,0,0
349,112015,さあ1コーナーから2コーナーへ\n向かっていくウマ娘たち,1043101,100,0,0,0
350,112015,第1コーナーまわって第2コーナー,1030301,100,0,0,0
351,112022,第2コーナーを抜け、向こう正面に入った,%w_0.1|1030401,100,0,0,0
352,112022,2コーナーまわって向こう正面,1043001,100,0,0,0
356,112020,第4コーナーを進んで直線へ向かう,%w_0.1|1030601,100,0,0,0
357,112020,第4コーナーカーブ,%w_0.1|1044101,100,0,0,0
358,112020,まもなく第4コーナーカーブ,%w_0.1|1046001,100,0,0,0
359,112022,向こう正面に入って\n先頭は%h_rank1,1034101|%h_rank1,100,0,0,0
360,112021,向こう正面に入って先頭からシンガリまで\nおよそ%basin,%w_0.1|1045701|%basin,100,0,0,0
361,112023,2周目の向こう正面、各ウマ娘たちの動きが\n激しくなっています,1034301,30,0,0,0
362,112024,2周目の向こう正面に入って\n変わらず先頭を突き進みます\n%h_rank1,1034201|%h_rank1,100,0,0,0
363,112025,まずは1周目、正面スタンド前にあがっていく,%w_0.1|1045101,100,0,0,0
364,112025,まずは1周目、正面スタンド前に入った,%w_0.1|1045201,100,0,0,0
365,112025,1周目の直線\nスタンドの大歓声に迎えられながら\nウマ娘たちが走り抜ける,1034001,100,0,0,0
367,112025,1個目のホームストレッチです,1042601,100,0,0,0
368,112025,1周目のスタンド前にかかっていく,1042701,100,0,0,0
370,112027,向こう正面中間に入っていく,1042901,100,0,0,0
372,112016,これから第2コーナーへかかっていきます,%w_0.1|1043401,100,0,0,0
385,112100,第3コーナーの淀の坂をくだる！,1030701,100,0,0,0
386,112101,大ケヤキを越え、4コーナーへ,%w_0.1|1030801,100,0,0,0
387,112102,さあこれから坂！\n仁川の舞台はこれから坂がある！,1030901,100,0,0,0
388,112103,さあ、「荒れる福島」、ここからどうなるか？,1031001,100,0,0,0
389,112104,涼やかな風を肌に感じる札幌の地,1031101,100,0,0,0
390,112105,第2コーナーの丘を越え直線へ,1031201,100,0,0,0
391,112106,新潟の直線はまだまだここからが正念場！,1031301,100,0,0,0
392,112107,ここは第3コーナー、桶狭間ポイント！,1031401,100,0,0,0
393,112108,中山の直線は短いぞ！\nうしろの娘たちは間に合うか？,%w_0.1|1031501,100,0,0,0
394,112109,津軽海峡からの風が冷たく頬を打つ函館のターフ,%w_0.1|1031601,100,0,0,0
395,112110,過酷なリトルスターカップを勝ち抜くのは\nどのウマ娘だ！？,1031701,100,0,0,0
396,112200,芝からダートに入ります,1033801,100,0,0,0
397,112111,%h_player、大ケヤキを越え、4コーナーへ,%h_player|%w_0.01|1030801,100,0,0,0
431,112310,%horse1\nちょっとよれました,%horse1|2095601,100,0,0,0
432,112310,%horse1\n少し不利があったようです,%horse1|2095701,100,0,0,0
509,113000,そしてその外から\n行っ%horse_ta2,1074601|%horse_ta2,100,0,1,0
510,113000,外をとおりまして%horse2,1074701|%horse2,100,0,1,0
511,113000,そして外めを\nつきましては%horse2,1074801|%horse2,100,0,1,0
512,113000,外から外から！　%horse2,1074901|%horse2,100,0,1,0
513,113000,外%horse2,1075001|%horse2,100,0,1,0
514,113000,外から%horse2,1075101|%horse2,100,0,1,0
515,113000,外には%horse2,1075201|%horse2,100,0,1,0
516,113000,外で%horse2,1075301|%horse2,100,0,1,0
517,113000,そしてその外を\nまわって%horse2,1075401|%horse2,100,0,1,0
518,113000,外めをついて%horse2,1075501|%w_0.01|%horse2,100,0,1,0
519,113000,外をまわって%horse2,1075601|%horse2,100,0,1,0
520,113000,外をまわります%horse2,1076401|%w_0.02|%horse2,100,0,1,0
521,113002,そしてその外%horse2,1076501|%horse2,100,0,1,0
522,113001,そしてその内から\n行っ%horse_ta2,1072301|%horse_ta2,100,0,1,0
523,113001,そして内めを\nつきましては%horse2,1072401|%horse2,100,0,1,0
524,113001,内から内から！　%horse2,1072501|%horse2,100,0,1,0
525,113001,内%horse2,1072601|%horse2,100,0,1,0
526,113001,内から%horse2,1072701|%horse2,100,0,1,0
527,113001,内には%horse2,1072801|%horse2,100,0,1,0
528,113001,内で%horse2,1072901|%horse2,100,0,1,0
529,113001,そしてその内を\nまわって%horse2,1073001|%w_0.01|%horse2,100,0,1,0
530,113001,内をついて%horse2,1073101|%horse2,100,0,1,0
531,113001,内をまわって%horse2,1073201|%w_0.01|%horse2,100,0,1,0
532,113001,内を周ります%horse2,1074101|%horse2,100,0,1,0
533,113001,内のほうから%horse2,1073501|%horse2,100,0,1,0
534,113001,そしてその内%horse2,1074201|%horse2,100,0,1,0
535,113002,さらに外%horse2,1075701|%horse2,100,0,1,0
536,113002,さらに外から%horse2,1075801|%horse2,100,0,1,0
537,113002,さらにその外からは%horse2,1076601|%horse2,100,0,1,0
538,113003,さらに内%horse2,1073301|%horse2,100,0,1,0
539,113003,さらに内から%horse2,1073401|%horse2,100,0,1,0
540,113003,さらにその内からは%horse2,1074301|%horse2,100,0,1,0
541,113004,あとは%horse2,%w_0.1|1076901|%horse2,100,0,1,0
542,113004,そしてそのうしろから\n行くのは%horse2,%w_0.1|1077001|%horse2,100,0,1,0
543,113004,そして%horse2,%w_0.1|1077101|%horse2,100,0,1,0
544,113004,そのあと%horse2,%w_0.1|1077201|%horse2,100,0,1,0
545,113004,そのあとから%horse2,%w_0.1|1077301|%horse2,100,0,1,0
546,113004,そのうしろ%horse2,%w_0.1|1077401|%horse2,100,0,1,0
547,113004,そのうしろから%horse2,%w_0.1|1077501|%horse2,100,0,1,0
548,113004,そしてその後方には%horse2,%w_0.1|1077801|%horse2,100,0,1,0
549,113004,そのうしろに%horse2,%w_0.1|1077901|%horse2,100,0,1,0
550,113004,うしろ%horse2,%w_0.1|1078001|%horse2,100,0,1,0
551,113004,あとから%horse2,%w_0.1|1078101|%horse2,100,0,1,0
553,113005,その内並んで%horse1,1074401|%horse1,100,0,1,0
554,113006,その外並んで%horse1,1076701|%horse1,100,0,1,0
557,113007,%horse1並びかけてきた,%w_0.1|%horse1|2048501,100,0,1,0
558,113007,%horse1並んできた,%w_0.1|%horse1|2048601,100,0,1,0
559,113007,%horse1並んでくる,%w_0.1|%horse1|2048701,100,0,1,0
591,113012,%horse2追走,%horse2|1062501,100,0,1,0
592,113012,差がなく%horse2,1067501|%horse2,100,0,1,0
593,113012,すぐに続いて%horse2,1010901|%horse2,100,0,1,0
594,113012,%horse2続いている,%w_0.1|%horse2|1039401,100,0,1,0
595,113013,少し離れて%horse2,1038601|%w_0.01|%horse2,100,0,1,0
596,113013,少しうしろから%horse2,1038701|%horse2,100,0,1,0
597,113013,それを見るように%horse2,1039301|%horse2,100,0,1,0
599,113015,1バ身離れて%horse2,%w_0.1|1062601|%horse2,100,0,1,0
600,113015,1バ身差%horse2,%w_0.1|1069601|%horse2,100,0,1,0
601,113016,2バ身離れて%horse2,1062701|%horse2,100,0,1,0
602,113016,2バ身差%horse2,1069701|%horse2,100,0,1,0
603,113017,2バ身、3バ身開いて%horse2,1067201|%horse2,100,0,1,0
604,113018,3バ身離れて%horse2,1062801|%horse2,100,0,1,0
605,113018,3バ身差%horse2,1069801|%horse2,100,0,1,0
606,113019,そのあと\n3、4バ身開いて%horse2,1067401|%horse2,100,0,1,0
607,113020,4バ身離れて%horse2,1062901|%horse2,100,0,1,0
608,113020,4バ身差%horse2,1069901|%horse2,100,0,1,0
609,113021,5バ身離れて%horse2,1063001|%horse2,100,0,1,0
610,113021,5バ身差%horse2,1070001|%horse2,100,0,1,0
611,113021,およそ5バ身開いて%horse2,1067301|%horse2,100,0,1,0
618,113027,大きく離れて%horse2,%w_0.1|1063201|%horse2,100,0,1,0
619,113028,内から行く%horse1,1041801|%horse1,100,0,1,0
620,113028,%horse1内から行く,%horse1|1041801,100,0,1,0
621,113029,%horse1外から行く,%horse1|1041901,100,0,1,0
622,113029,外から行く%horse1,1041901|%horse1,100,0,1,0
624,113031,%horse1、この位置につけています,%horse1|1057801,100,0,1,0
625,113031,%horse1、ここにいます,%horse1|1057901,100,0,1,0
626,113031,%horse1、ここにいた,%horse1|1058001,100,0,1,0
627,113032,さらに%horse1,%w_0.1|1038901|%horse1,100,0,1,0
628,113032,さらには%horse1,%w_0.1|1039001|%horse1,100,0,1,0
629,113033,順位を振り返っていきます,1010201,100,0,0,0
632,113100,先頭は%h_rank1\n10バ身以上のリード！,1010501|%h_rank1|1010502,100,0,0,0
633,113101,先頭、%h_rank1\nレースはよどみなく進んでいます,1010601|%h_rank1|%w_0.03|1010602,100,0,0,0
634,113101,先頭は依然、%h_rank1\n%basin_l,2012601|%h_rank1|%w_0.01|%basin_l,100,0,0,0
635,113101,先頭は変わらず、%h_rank1,2012701|%h_rank1,100,0,0,0
636,113101,先頭はあいかわらず、%h_rank1,1037801|%h_rank1,100,0,0,0
637,113101,依然先頭は%horse1,%w_0.1|1038501|%horse1,100,0,0,0
638,113101,依然として%h_rank1,%w_0.1|1058101|%w_0.01|%h_rank1,100,0,0,0
639,113101,%h_rank1\nまだリードをキープしています,%h_rank1|%w_0.01|1037901,100,0,0,0
640,113102,現在1番手は、%h_rank1,1010701|%h_rank1,100,0,0,0
642,113103,現在1番手は、%h_rank1\nここで先頭が入れ替わった,1010701|%h_rank1|1010702,100,0,0,0
643,113103,ここで先頭は%h_rank1,1067801|%h_rank1,100,0,0,0
644,113103,そしてここで先頭は%h_rank1,1067901|%h_rank1,100,0,0,0
645,113103,そしてここで先頭は%h_rank1,1078901|%h_rank1,100,0,0,0
646,113103,さあ、%h_rank1、ここで先頭です,1079001|%w_0.01|%h_rank1|1079002,100,0,0,0
647,113103,さあ、先頭に立っ%h_rank_ta1,1079101|%h_rank_ta1,100,0,0,0
648,113103,さあ、先頭に立ちました\n%h_rank1,1079201|%w_0.01|%h_rank1,100,0,0,0
649,113105,大きく引き離されて\n2番手は%horse2,1010801|1010802|%horse2,100,0,0,0
