id,body_motion,body_motion_type,body_motion_play_type,face_type,cheek,eye_default,ear_motion,tail_motion,tail_motion_type
40038,fight06,3,2,DoyaA,0,0,EarC,,0
40039,gatts03,3,2,DoyaA,0,0,EarC,,0
40040,sad02,3,2,KomariA,0,-1,EarC,,0
40041,tekumi01,3,2,KomariA,0,-1,EarC,,0
40042,shock04,3,2,KomariA,0,-1,EarC,,0
40043,tired03,3,2,KomariA,0,-1,EarC,,0
40044,tired02,3,2,KomariA,0,-1,EarC,,0
40045,akire06,3,2,KomariA,0,-1,EarC,,0
40046,ikaku02,3,2,IkariA,0,-1,EarC,,0
40047,muneate01,3,2,IkariA,0,-1,EarC,,0
40048,shock01,3,2,KomariA,0,-1,EarC,,0
40049,idle02,2,2,KomariA,0,-1,EarC,,0
40050,sudachi03,3,2,KomariA,0,-1,EarC,,0
40051,tired02_mirror,3,2,KomariA,0,-1,EarC,,0
40052,pain06,3,2,KomariA,0,-1,EarC,,0
40053,think07_mirror,3,2,IkariA,0,-1,EarC,,0
40054,shock02_mirror,3,2,KomariA,0,-1,EarC,,0
40055,tekumi04,3,2,KomariA,0,-1,EarC,,0
40056,mot03,2,2,KomariA,0,-1,EarC,,0
40057,think05_mirror,3,2,KomariA,0,-1,EarC,,0
40058,guard04_mirror,3,2,KanasiA,0,0,EarC,,0
40059,shock07,3,2,KomariA,0,-1,EarC,,0
40060,muneate10,3,2,KomariA,0,-1,EarC,,0
40061,shock08,3,2,KomariA,0,-1,EarC,,0
40062,pain01,3,2,KomariA,0,-1,EarC,,0
40063,mot02_mirror,2,2,KomariA,0,-1,EarC,,0
40064,think06_mirror,3,2,IkariA,0,-1,EarC,,0
40065,mot02,2,2,WaraiA,0,0,EarC,,0
40066,think02,3,2,KomariA,0,-1,EarC,,0
40067,sudachi05,3,2,KomariA,0,-1,EarC,,0
50001,fight11,3,2,WaraiA,0,0,EarC,,0
50002,guard03,3,2,KomariA,0,0,EarC,,0
50003,bow03,3,2,WaraiA,0,0,EarC,,0
50004,muneate04,3,2,IkariA,0,0,EarC,,0
50005,tekumi01,3,2,DereA,0,0,EarC,,0
50006,stretch06,3,2,DoyaA,0,1,EarC,,0
50007,stretch07,3,2,DoyaA,0,1,EarC,,0
50008,stretch08,3,2,DoyaA,0,1,EarC,,0
50009,stretch09,3,2,DoyaA,0,1,EarC,,0
50010,stretch10,3,2,DoyaA,0,1,EarC,,0
50011,stretch11,3,2,DoyaA,0,1,EarC,,0
50012,stretch12,3,2,DoyaA,0,1,EarC,,0
50013,stretch14,3,2,DoyaA,0,1,EarC,,0
50014,stretch15,3,2,DoyaA,0,1,EarC,,0
50015,stretch16,3,2,DoyaA,0,1,EarC,,0
50016,stretch17,3,2,DoyaA,0,1,EarC,,0
50017,stretch18,3,2,DoyaA,0,1,EarC,,0
50018,stretch19,3,2,DoyaA,0,1,EarC,,0
50019,stretch21,3,2,DoyaA,0,1,EarC,,0
50020,stretch23,3,2,DoyaA,0,1,EarC,,0
971001,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971002,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971003,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971004,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971005,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971006,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971007,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971008,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971009,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971010,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971011,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971012,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971013,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971014,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971015,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971016,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971017,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971018,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971019,doll01_loop,3,1,KusyoAL,0,0,EarC,,0
971020,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971021,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971022,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971023,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971024,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971025,doll01_loop,3,1,FutuA,0,0,EarC,,0
971026,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971027,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971028,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971029,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971030,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971031,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971032,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971033,doll01_loop,3,1,OdorokiA,0,0,EarC,,0
971034,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971035,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971036,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971037,doll01_loop,3,1,DereA,0,0,EarC,,0
971038,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971039,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971040,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971041,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971042,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971043,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971044,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971045,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971046,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971047,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971048,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971049,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971050,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971051,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971052,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971053,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971056,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971057,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971058,doll01_loop,3,1,KomariC,0,0,EarC,,0
971059,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971060,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971061,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971062,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971064,doll01_loop,3,1,DoyaA,0,0,EarC,,0
971065,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971066,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971067,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971068,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971069,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971071,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971072,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971074,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971078,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971087,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971098,doll01_loop,3,1,WaraiC,0,0,EarC,,0
971099,doll01_loop,3,1,WaraiA,0,0,EarC,,0
971100,doll01_loop,3,1,WaraiC,0,0,EarC,,0
972001,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972002,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972003,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972004,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972005,doll02_loop,3,1,FutuA,0,0,EarC,,0
972006,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972007,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972008,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972009,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972010,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972011,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972012,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972013,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972014,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972015,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972016,doll02_loop,3,1,FutuA,0,0,EarC,,0
972017,doll02_loop,3,1,FutuA,0,0,EarC,,0
972018,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972019,doll02_loop,3,1,DereA,0,0,EarC,,0
972020,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972021,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972022,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972023,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972024,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972025,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972026,doll02_loop,3,1,FutuA,0,0,EarC,,0
972027,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972028,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972029,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972030,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972031,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972032,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972033,doll02_loop,3,1,FutuA,0,0,EarC,,0
972034,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972035,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972036,doll02_loop,3,1,FutuA,0,0,EarC,,0
972037,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972038,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972039,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972040,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972041,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972042,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972043,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972044,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972045,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972046,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972047,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972048,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972049,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972050,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972051,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972052,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972053,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972056,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972057,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972058,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972059,doll02_loop,3,1,DereA,0,0,EarC,,0
972060,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972061,doll02_loop,3,1,FutuA,0,0,EarC,,0
972062,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972064,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972065,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972066,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972067,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972068,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972069,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972071,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972072,doll02_loop,3,1,DoyaA,0,0,EarC,,0
972074,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972078,doll02_loop,3,1,FutuA,0,0,EarC,,0
972087,doll02_loop,3,1,FutuA,0,0,EarC,,0
972098,doll02_loop,3,1,WaraiA,0,0,EarC,,0
972099,doll02_loop,3,1,WaraiC,0,0,EarC,,0
972100,doll02_loop,3,1,WaraiC,0,0,EarC,,0
973001,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973002,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973003,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973004,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973005,doll03_loop,3,1,FutuA,0,0,EarC,,0
973006,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973007,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973008,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973009,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973010,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973011,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973012,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973013,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973014,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973015,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973016,doll03_loop,3,1,FutuA,0,0,EarC,,0
973017,doll03_loop,3,1,FutuA,0,0,EarC,,0
973018,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973019,doll03_loop,3,1,DereA,0,0,EarC,,0
973020,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973021,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973022,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973023,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973024,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973025,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973026,doll03_loop,3,1,FutuA,0,0,EarC,,0
973027,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973028,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973029,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973030,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973031,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973032,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973033,doll03_loop,3,1,FutuA,0,0,EarC,,0
973034,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973035,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973036,doll03_loop,3,1,FutuA,0,0,EarC,,0
973037,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973038,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973039,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973040,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973041,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973042,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973043,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973044,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973045,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973046,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973047,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973048,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973049,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973050,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973051,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973052,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973053,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973056,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973057,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973058,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973059,doll03_loop,3,1,DereA,0,0,EarC,,0
973060,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973061,doll03_loop,3,1,FutuA,0,0,EarC,,0
973062,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973064,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973065,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973066,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973067,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973068,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973069,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973071,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973072,doll03_loop,3,1,DoyaA,0,0,EarC,,0
973074,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973078,doll03_loop,3,1,FutuA,0,0,EarC,,0
973087,doll03_loop,3,1,FutuA,0,0,EarC,,0
973098,doll03_loop,3,1,WaraiA,0,0,EarC,,0
973099,doll03_loop,3,1,WaraiC,0,0,EarC,,0
973100,doll03_loop,3,1,WaraiC,0,0,EarC,,0
974001,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974002,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974003,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974004,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974005,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974006,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974007,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974008,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974009,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974010,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974011,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974012,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974013,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974014,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974015,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974016,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974017,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974018,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974019,doll04_loop,3,1,KusyoAL,0,0,EarC,,0
974020,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974021,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974022,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974023,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974024,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974025,doll04_loop,3,1,FutuA,0,0,EarC,,0
974026,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974027,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974028,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974029,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974030,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974031,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974032,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974033,doll04_loop,3,1,OdorokiA,0,0,EarC,,0
974034,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974035,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974036,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974037,doll04_loop,3,1,DereA,0,0,EarC,,0
974038,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974039,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974040,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974041,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974042,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974043,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974044,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974045,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974046,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974047,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974048,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974049,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974050,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974051,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974052,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974053,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974056,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974057,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974058,doll04_loop,3,1,KomariC,0,0,EarC,,0
974059,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974060,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974061,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974062,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974064,doll04_loop,3,1,DoyaA,0,0,EarC,,0
974065,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974066,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974067,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974068,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974069,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974071,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974072,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974074,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974078,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974087,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974098,doll04_loop,3,1,WaraiC,0,0,EarC,,0
974099,doll04_loop,3,1,WaraiA,0,0,EarC,,0
974100,doll04_loop,3,1,WaraiC,0,0,EarC,,0
980000,present01,3,2,WaraiA,0,0,EarC,,0
980001,present02,3,2,WaraiA,0,0,EarC,,0
980002,present03,3,2,WaraiA,0,0,EarC,,0
980003,present04,3,2,WaraiA,0,0,EarC,,0
980010,presentstand01,3,2,WaraiA,0,0,EarC,,0
980011,presentstand02,3,2,WaraiA,0,0,EarC,,0
980012,presentstand03,3,2,WaraiA,0,0,EarC,,0
980013,presentstand04,3,2,WaraiA,0,0,EarC,,0
980014,presentstand03,3,2,IkariA,1,0,EarC,,0
980020,presentstart01,3,1,WaraiA,0,0,EarC,,0
980021,presentstart02,3,1,WaraiA,0,0,EarC,,1
980022,presentstart03,3,1,WaraiA,0,0,EarC,,2
980023,presentstart04,3,1,WaraiA,0,0,EarC,,3
990000,idle01,2,2,WaraiA,0,1,EarC,,0
990001,idle01,2,2,DoyaA,0,1,EarC,,0
990002,idle01_mirror,2,2,WaraiA,0,1,EarC,,0
990003,idle01_mirror,2,2,DoyaA,0,1,EarC,,0
990010,idle02,2,2,WaraiA,0,1,EarC,,0
990011,idle02_mirror,2,2,DoyaA,0,1,EarC,,0
990012,idle02_mirror,2,2,WaraiA,0,1,EarC,,0
990013,idle02,2,2,DoyaA,0,1,EarC,,0
990020,mot01,2,2,WaraiA,0,1,EarC,,0
990021,mot01,2,2,DoyaA,0,1,EarC,,0
990030,mot02,2,2,WaraiA,0,1,EarC,,0
990031,mot02,2,2,DoyaA,0,1,EarC,,0
990040,mot03,2,2,WaraiA,0,1,EarC,,0
990041,mot03,2,2,DoyaA,0,1,EarC,,0
990050,mot04,2,2,WaraiA,0,1,EarC,,0
990051,mot04,2,2,DoyaA,0,1,EarC,,0
990060,mot05,2,2,WaraiA,0,1,EarC,,0
990061,mot05,2,2,DoyaA,0,1,EarC,,0
990062,mot05,2,2,WaraiA,0,0,EarC,,0
990063,mot05,2,2,DoyaA,0,0,EarC,,0
990070,act01,2,1,WaraiA,0,1,EarC,,0
990071,act01,2,1,DoyaA,0,1,EarC,,0
990072,act01,2,1,WaraiA,0,0,EarC,,0
990073,act01,2,1,DoyaA,0,0,EarC,,0
991000,oh01,3,1,WaraiA,0,0,EarC,,0
991001,oh01,3,1,WaraiB,0,0,EarC,,0
991002,oh01,3,1,WaraiC,0,0,EarC,,0
991003,oh01_mirror,3,1,WaraiA,0,0,EarC,,0
991004,oh01_mirror,3,1,WaraiB,0,0,EarC,,0
991005,oh01_mirror,3,1,WaraiC,0,0,EarC,,0
991010,oh05,3,2,WaraiA,0,0,EarC,,0
991011,oh05,3,2,WaraiB,0,0,EarC,,0
991012,oh05,3,2,WaraiC,0,0,EarC,,0
991013,oh05_mirror,3,2,WaraiA,0,0,EarC,,0
991014,oh05_mirror,3,2,WaraiB,0,0,EarC,,0
991015,oh05_mirror,3,2,WaraiC,0,0,EarC,,0
991020,oh06,3,2,WaraiA,0,0,EarC,,0
991021,oh06,3,2,WaraiB,0,0,EarC,,0
991022,oh06,3,2,WaraiC,0,0,EarC,,0
991023,oh06_mirror,3,2,WaraiA,0,0,EarC,,0
991024,oh06_mirror,3,2,WaraiB,0,0,EarC,,0
991025,oh06_mirror,3,2,WaraiC,0,0,EarC,,0
991030,oh08,3,2,WaraiA,0,0,EarC,,0
991031,oh08,3,2,WaraiB,0,0,EarC,,0
991032,oh08,3,2,WaraiC,0,0,EarC,,0
991033,oh08_mirror,3,2,WaraiA,0,0,EarC,,0
991034,oh08_mirror,3,2,WaraiB,0,0,EarC,,0
991035,oh08_mirror,3,2,WaraiC,0,0,EarC,,0
992000,gatts02,3,2,WaraiA,0,0,EarC,,0
992001,gatts02,3,2,WaraiB,0,0,EarC,,0
992002,gatts02,3,2,WaraiC,0,0,EarC,,0
992010,gatts04,3,2,WaraiA,0,0,EarC,,0
992011,gatts04,3,2,WaraiB,0,0,EarC,,0
992012,gatts04,3,2,WaraiC,0,0,EarC,,0
992020,gatts05,3,2,WaraiA,0,0,EarC,,0
992021,gatts05,3,2,WaraiB,0,0,EarC,,0
992022,gatts05,3,2,WaraiC,0,0,EarC,,0
992030,gatts06,3,2,WaraiA,0,0,EarC,,0
992031,gatts06,3,2,WaraiB,0,0,EarC,,0
992032,gatts06,3,2,WaraiC,0,0,EarC,,0
992040,gatts07,3,2,WaraiA,0,0,EarC,,0
992041,gatts07,3,2,WaraiB,0,0,EarC,,0
992042,gatts07,3,2,WaraiC,0,0,EarC,,0
992050,muneate02,3,2,WaraiA,0,0,EarC,,0
992051,muneate02,3,2,WaraiB,0,0,EarC,,0
992052,muneate02,3,2,WaraiC,0,0,EarC,,0
992060,muneate03,3,2,WaraiA,0,0,EarC,,0
992061,muneate03,3,2,WaraiB,0,0,EarC,,0
992062,muneate03,3,2,WaraiC,0,0,EarC,,0
1001000,advice01,3,2,WaraiC,0,0,EarC,,0
1001001,idea01,3,2,WaraiA,0,0,EarC,,0
1001002,hope07,3,2,WaraiC,0,0,EarC,,0
1001003,fight04,3,2,IkariA,0,1,EarC,,0
1001004,soppo01,3,2,IkariC,0,1,EarC,,0
1001005,sad02,3,2,KanasiA,0,1,EarC,,0
1001006,muneate10,3,2,KanasiC,0,1,EarC,,0
1001007,idea02,3,2,WaraiA,0,0,EarC,,0
1001008,fight11,3,2,WaraiC,0,0,EarC,,0
1001009,think03,3,2,KomariA,0,1,EarC,,0
1001010,think09,3,2,KomariA,0,1,EarC,,0
1001011,shy06,3,2,KusyoAL,0,1,EarC,,0
1001012,shy01,3,2,KusyoCL,0,1,EarC,,0
1001013,tekumi01,3,2,KusyoAL,0,0,EarC,,0
1001014,tekumi04,3,2,KusyoAL,0,1,EarC,,0
1001015,surprise01,3,2,OdorokiC,0,0,EarC,,0
1001016,surprise05,3,2,KomariC,0,0,EarC,,0
1001017,fight01,3,2,DoyaA,0,0,EarC,,0
1001018,idea02,3,2,WaraiC,0,0,EarC,,0
1001019,kuchiate04,3,2,KomariA,0,0,EarC,,0
1001020,hello05,3,2,WaraiC,0,0,EarC,,0
1001021,handsup01,3,2,WaraiA,0,0,EarC,,0
1001022,bow01,3,2,WaraiC,0,1,EarC,,0
1001023,hope03,3,2,WaraiC,0,1,EarC,,0
1001800,sneeze01,3,1,KanasiC,0,0,EarC,,0
1001801,tekumi01,3,2,DereA,0,0,EarC,,0
1001802,idea01,3,2,OdorokiC,0,0,EarC,,0
1001803,surprise05,3,2,KanasiC,0,0,EarC,,0
1001804,fight11,3,2,DoyaA,0,0,EarC,,0
1001805,surprise01_mirror,3,2,WaraiA,0,0,EarC,,0
1001806,sad02_mirror,3,2,KanasiA,0,0,EarC,,0
1001807,fight01,3,2,KomariC,0,0,EarC,,0
