id,hint_id,support_card_id,hint_group,hint_gain_type,hint_value_1,hint_value_2,group_id,condition_set_id,priority
2309,9081017,20058,3,0,200891,1,0,0,0
2310,9081017,20058,4,0,200921,1,0,0,0
2311,9081017,20058,5,0,201172,1,0,0,0
2312,9081017,20058,6,0,201182,1,0,0,0
2313,9081017,20058,7,0,202012,1,0,0,0
2314,9081017,20058,8,0,202422,1,0,0,0
2315,9081017,20058,9,1,2,6,0,0,0
2316,9081017,20058,9,1,4,2,0,0,0
2317,9081032,20059,1,0,200012,1,0,0,0
2318,9081032,20059,2,0,200042,1,0,0,0
2319,9081032,20059,3,0,200722,1,0,0,0
2320,9081032,20059,4,0,201102,1,0,0,0
2321,9081032,20059,5,0,201152,1,0,0,0
2322,9081032,20059,6,0,201532,1,0,0,0
2323,9081032,20059,7,0,201902,1,0,0,0
2324,9081032,20059,8,0,202032,1,0,0,0
2325,9081032,20059,9,0,202372,1,0,0,0
2326,9081032,20059,10,1,2,2,0,0,0
2327,9081032,20059,10,1,3,6,0,0,0
2328,9081104,30135,1,0,200032,1,0,0,0
2329,9081104,30135,2,0,200542,1,0,0,0
2330,9081104,30135,3,0,200732,1,0,0,0
2331,9081104,30135,4,0,201102,1,0,0,0
2332,9081104,30135,5,0,201252,1,0,0,0
2333,9081104,30135,6,0,201272,1,0,0,0
2334,9081104,30135,7,0,202412,1,0,0,0
2335,9081104,30135,8,0,202432,1,0,0,0
2336,9081104,30135,9,0,202462,1,0,0,0
2337,9081104,10091,1,0,200032,1,0,0,0
2338,9081104,10091,2,0,200542,1,0,0,0
2339,9081104,10091,3,0,200732,1,0,0,0
2340,9081104,10091,4,0,201102,1,0,0,0
2341,9081104,10091,5,0,201252,1,0,0,0
2342,9081104,10091,6,0,201272,1,0,0,0
2343,9081104,10091,7,0,202412,1,0,0,0
2344,9081104,10091,8,0,202432,1,0,0,0
2345,9081104,10091,9,0,202462,1,0,0,0
2346,9081083,30136,1,0,201112,1,0,0,0
2347,9081083,30136,2,0,201392,1,0,0,0
2348,9081083,30136,3,0,201412,1,0,0,0
2349,9081083,30136,4,0,201702,1,0,0,0
2350,9081083,30136,5,0,202092,1,0,0,0
2351,9081083,30136,6,0,202122,1,0,0,0
2352,9081083,30136,7,1,1,1,0,0,0
2353,9081083,30136,7,1,3,1,0,0,0
2354,9081083,30136,7,1,4,6,0,0,0
2355,9081094,20056,8,1,3,2,0,0,0
2356,9081104,30135,10,1,1,6,0,0,0
2357,9081104,30135,10,1,3,2,0,0,0
2358,9081104,10091,10,1,1,6,0,0,0
2359,9081104,10091,10,1,3,2,0,0,0
2360,9081094,10089,8,1,3,2,0,0,0
