id,support_card_id,pattern,pos_index,pos_x,pos_y,scale_x,scale_y,rot_z
551,10037,5,1,-2500000,3915000,8522,8526,0
552,10037,5,2,3015000,3555000,8608,8608,0
553,10037,5,3,60000,-1785000,9789,9794,0
554,10037,5,4,-2500000,-7135000,8382,8382,0
555,10037,5,5,3230000,-7090000,8339,8343,0
556,10038,1,1,0,20000,9408,9408,0
557,10038,2,1,-5000,2480000,9427,9427,0
558,10038,2,2,55000,-6390000,9347,9347,0
559,10038,3,1,-10000,4205000,9380,9380,0
560,10038,3,2,0,-2145000,9481,9481,0
561,10038,3,3,-10000,-7550000,9355,9355,0
562,10038,4,1,-2670000,2015000,10000,9995,0
563,10038,4,2,3420000,2350000,10000,10000,0
564,10038,4,3,-2670000,-6570000,10000,10000,0
565,10038,4,4,3020000,-6570000,10000,10000,0
566,10038,5,1,-2500000,3915000,8522,8526,0
567,10038,5,2,3015000,3555000,8608,8608,0
568,10038,5,3,60000,-1785000,9789,9794,0
569,10038,5,4,-2500000,-7135000,8382,8382,0
570,10038,5,5,3230000,-7090000,8339,8343,0
571,10039,1,1,0,0,9415,9415,0
572,10039,2,1,40000,3485000,9306,9304,0
573,10039,2,2,0,-5455000,9306,9304,0
574,10039,3,1,-35000,4890000,9436,9436,0
575,10039,3,2,45000,-1415000,9436,9436,0
576,10039,3,3,85000,-6600000,9387,9387,0
577,10039,4,1,-2720000,3850000,9219,9214,0
578,10039,4,2,2710000,3845000,9219,9219,0
579,10039,4,3,-2720000,-5015000,9219,9219,0
580,10039,4,4,2710000,-4425000,9219,9219,0
581,10039,5,1,-2855000,4680000,8014,8018,0
582,10039,5,2,2665000,4680000,7960,7960,0
583,10039,5,3,0,-850000,9343,9348,0
584,10039,5,4,-2725000,-6170000,7852,7852,0
585,10039,5,5,2865000,-6025000,7712,7715,0
586,10040,1,1,0,20000,9408,9408,0
587,10040,2,1,-5000,2480000,9427,9427,0
588,10040,2,2,55000,-6390000,9347,9347,0
589,10040,3,1,-10000,4605000,9380,9380,0
590,10040,3,2,0,-1745000,9481,9481,0
591,10040,3,3,-10000,-7150000,9355,9355,0
592,10040,4,1,-2670000,2015000,10000,9995,0
593,10040,4,2,3420000,2350000,10000,10000,0
594,10040,4,3,-2670000,-6570000,10000,10000,0
595,10040,4,4,3020000,-6570000,10000,10000,0
596,10040,5,1,-2500000,4115000,8522,8526,0
597,10040,5,2,3015000,3555000,8608,8608,0
598,10040,5,3,60000,-1285000,9789,9794,0
599,10040,5,4,-2500000,-6735000,8382,8382,0
600,10040,5,5,3230000,-7090000,8339,8343,0
601,10041,1,1,0,0,9415,9415,0
602,10041,2,1,40000,3745000,9306,9304,0
603,10041,2,2,0,-5455000,9306,9304,0
604,10041,3,1,-35000,5270000,9436,9436,0
605,10041,3,2,-35000,-1075000,9436,9436,0
606,10041,3,3,45000,-6290000,9387,9387,0
607,10041,4,1,-2720000,3850000,9219,9214,0
608,10041,4,2,2710000,3845000,9219,9219,0
609,10041,4,3,-2720000,-5015000,9219,9219,0
610,10041,4,4,2710000,-4425000,9219,9219,0
611,10041,5,1,-2855000,4980000,8014,8018,0
612,10041,5,2,2665000,4915000,7960,7960,0
613,10041,5,3,0,-530000,9343,9348,0
614,10041,5,4,-2730000,-6170000,7852,7852,0
615,10041,5,5,2800000,-5855000,7794,7798,0
616,10042,1,1,0,20000,9408,9408,0
617,10042,2,1,-5000,2480000,9427,9427,0
618,10042,2,2,55000,-6390000,9347,9347,0
619,10042,3,1,-10000,4605000,9380,9380,0
620,10042,3,2,0,-1945000,9481,9481,0
621,10042,3,3,-10000,-7150000,9355,9355,0
622,10042,4,1,-2670000,2015000,10000,9995,0
623,10042,4,2,3420000,2350000,10000,10000,0
624,10042,4,3,-2670000,-6570000,10000,10000,0
625,10042,4,4,3020000,-6570000,10000,10000,0
626,10042,5,1,-2500000,3915000,8522,8526,0
627,10042,5,2,3015000,3555000,8608,8608,0
628,10042,5,3,60000,-1285000,9789,9794,0
629,10042,5,4,-2500000,-6835000,8382,8382,0
630,10042,5,5,3230000,-6890000,8339,8343,0
631,10043,1,1,0,20000,9408,9408,0
632,10043,2,1,-5000,2480000,9427,9427,0
633,10043,2,2,55000,-6390000,9347,9347,0
634,10043,3,1,-10000,4205000,9380,9380,0
635,10043,3,2,0,-2145000,9481,9481,0
636,10043,3,3,-10000,-7550000,9355,9355,0
637,10043,4,1,-2670000,2015000,10000,9995,0
638,10043,4,2,3420000,2350000,10000,10000,0
639,10043,4,3,-2670000,-6570000,10000,10000,0
640,10043,4,4,3020000,-6570000,10000,10000,0
641,10043,5,1,-2500000,3915000,8522,8526,0
642,10043,5,2,3015000,3555000,8608,8608,0
643,10043,5,3,60000,-1585000,9789,9794,0
644,10043,5,4,-2500000,-7135000,8382,8382,0
645,10043,5,5,3230000,-7090000,8339,8343,0
646,10044,1,1,0,20000,9408,9408,0
647,10044,2,1,-5000,2480000,9427,9427,0
648,10044,2,2,55000,-6390000,9347,9347,0
649,10044,3,1,-10000,4205000,9380,9380,0
650,10044,3,2,0,-2145000,9481,9481,0
651,10044,3,3,-10000,-7550000,9355,9355,0
652,10044,4,1,-2670000,2015000,10000,9995,0
653,10044,4,2,3420000,2350000,10000,10000,0
654,10044,4,3,-2670000,-6570000,10000,10000,0
655,10044,4,4,3020000,-6570000,10000,10000,0
656,10044,5,1,-2500000,3915000,8522,8526,0
657,10044,5,2,3015000,3555000,8608,8608,0
658,10044,5,3,60000,-1785000,9789,9794,0
659,10044,5,4,-2500000,-7135000,8382,8382,0
660,10044,5,5,3230000,-7090000,8339,8343,0
661,10045,1,1,0,20000,9408,9408,0
662,10045,2,1,-5000,2480000,9427,9427,0
663,10045,2,2,55000,-6390000,9347,9347,0
664,10045,3,1,-10000,4205000,9380,9380,0
665,10045,3,2,0,-2145000,9481,9481,0
666,10045,3,3,-10000,-7550000,9355,9355,0
667,10045,4,1,-2670000,2015000,10000,9995,0
668,10045,4,2,3020000,2350000,10000,10000,0
669,10045,4,3,-2670000,-6570000,10000,10000,0
670,10045,4,4,3020000,-6570000,10000,10000,0
671,10045,5,1,-2500000,3915000,8522,8526,0
672,10045,5,2,3015000,3555000,8608,8608,0
673,10045,5,3,60000,-1785000,9789,9794,0
674,10045,5,4,-2500000,-7135000,8382,8382,0
675,10045,5,5,3230000,-7090000,8339,8343,0
676,10046,1,1,0,20000,9408,9408,0
677,10046,2,1,-5000,2480000,9427,9427,0
678,10046,2,2,55000,-6390000,9347,9347,0
679,10046,3,1,-10000,4205000,9380,9380,0
680,10046,3,2,0,-2145000,9481,9481,0
681,10046,3,3,-10000,-7550000,9355,9355,0
682,10046,4,1,-2670000,2015000,10000,9995,0
683,10046,4,2,3420000,2350000,10000,10000,0
684,10046,4,3,-2670000,-6570000,10000,10000,0
685,10046,4,4,3020000,-6570000,10000,10000,0
686,10046,5,1,-2500000,3915000,8522,8526,0
687,10046,5,2,3015000,3555000,8608,8608,0
688,10046,5,3,60000,-1785000,9789,9794,0
689,10046,5,4,-2500000,-7135000,8382,8382,0
690,10046,5,5,3230000,-7090000,8339,8343,0
691,10047,1,1,0,20000,9408,9408,0
692,10047,2,1,-5000,2480000,9427,9427,0
693,10047,2,2,55000,-6390000,9347,9347,0
694,10047,3,1,-10000,4205000,9380,9380,0
695,10047,3,2,0,-2145000,9481,9481,0
696,10047,3,3,-10000,-7550000,9355,9355,0
697,10047,4,1,-2670000,2015000,10000,9995,0
698,10047,4,2,3420000,2350000,10000,10000,0
699,10047,4,3,-2670000,-6570000,10000,10000,0
700,10047,4,4,3020000,-6570000,10000,10000,0
701,10047,5,1,-2500000,3915000,8522,8526,0
702,10047,5,2,3015000,3555000,8608,8608,0
703,10047,5,3,60000,-1785000,9789,9794,0
704,10047,5,4,-2500000,-7135000,8382,8382,0
705,10047,5,5,3230000,-7090000,8339,8343,0
706,10048,1,1,0,20000,9408,9408,0
707,10048,2,1,-5000,2480000,9427,9427,0
708,10048,2,2,55000,-6390000,9347,9347,0
709,10048,3,1,-10000,4205000,9380,9380,0
710,10048,3,2,0,-2145000,9481,9481,0
711,10048,3,3,-10000,-7550000,9355,9355,0
712,10048,4,1,-2670000,2015000,10000,9995,0
713,10048,4,2,3420000,2350000,10000,10000,0
714,10048,4,3,-2670000,-6570000,10000,10000,0
715,10048,4,4,3020000,-6570000,10000,10000,0
716,10048,5,1,-2500000,3915000,8522,8526,0
717,10048,5,2,3015000,3555000,8608,8608,0
718,10048,5,3,60000,-1785000,9789,9794,0
719,10048,5,4,-2500000,-7135000,8382,8382,0
720,10048,5,5,3230000,-7090000,8339,8343,0
721,10049,1,1,0,20000,9408,9408,0
722,10049,2,1,-5000,2480000,9427,9427,0
723,10049,2,2,55000,-6390000,9347,9347,0
724,10049,3,1,-10000,4205000,9380,9380,0
725,10049,3,2,0,-2145000,9481,9481,0
726,10049,3,3,-10000,-7550000,9355,9355,0
727,10049,4,1,-2670000,2015000,10000,9995,0
728,10049,4,2,3420000,2350000,10000,10000,0
729,10049,4,3,-2670000,-6570000,10000,10000,0
730,10049,4,4,3020000,-6570000,10000,10000,0
731,10049,5,1,-2500000,3915000,8522,8526,0
732,10049,5,2,3015000,3555000,8608,8608,0
733,10049,5,3,60000,-1785000,9789,9794,0
734,10049,5,4,-2500000,-7135000,8382,8382,0
735,10049,5,5,3230000,-7090000,8339,8343,0
736,10050,1,1,0,20000,9408,9408,0
737,10050,2,1,-5000,2480000,9427,9427,0
738,10050,2,2,55000,-6390000,9347,9347,0
739,10050,3,1,-10000,4205000,9380,9380,0
740,10050,3,2,0,-2145000,9481,9481,0
741,10050,3,3,-10000,-6850000,9355,9355,0
742,10050,4,1,-2670000,2015000,10000,9995,0
743,10050,4,2,3420000,2350000,10000,10000,0
744,10050,4,3,-2670000,-6570000,10000,10000,0
745,10050,4,4,3020000,-6570000,10000,10000,0
746,10050,5,1,-2500000,3915000,8522,8526,0
747,10050,5,2,3015000,3555000,8608,8608,0
748,10050,5,3,60000,-1785000,9789,9794,0
749,10050,5,4,-2500000,-6635000,8382,8382,0
750,10050,5,5,3230000,-6490000,8339,8343,0
751,20001,1,1,1530000,-595000,11150,11150,0
752,20001,2,1,0,2625000,9306,9304,0
753,20001,2,2,40000,-6735000,9306,9304,0
754,20001,3,1,-35000,3290000,9436,9436,0
755,20001,3,2,-35000,-2355000,9436,9436,0
756,20001,3,3,45000,-7525000,9387,9387,0
757,20001,4,1,975000,1510000,10356,10350,0
758,20001,4,2,5990000,2905000,9009,9008,0
759,20001,4,3,315000,-6790000,9558,9557,0
760,20001,4,4,6160000,-6090000,9219,9219,0
761,20001,5,1,245000,3555000,9476,9481,0
762,20001,5,2,5705000,3765000,8257,8257,0
763,20001,5,3,0,-2520000,9343,9348,0
764,20001,5,4,760000,-7575000,10112,10112,0
765,20001,5,5,6025000,-6735000,8383,8387,0
766,20002,1,1,85000,-20000,9290,9290,0
767,20002,2,1,0,2580000,9306,9304,0
768,20002,2,2,40000,-6735000,9306,9304,0
769,20002,3,1,40000,4690000,9201,9201,0
770,20002,3,2,50000,-2145000,9306,9306,0
771,20002,3,3,45000,-7005000,9387,9387,0
772,20002,4,1,-3905000,3685000,8296,8291,0
773,20002,4,2,1670000,3820000,8166,8166,0
774,20002,4,3,-3765000,-6440000,8125,8124,0
775,20002,4,4,1690000,-5350000,8191,8191,0
776,20002,5,1,-4000000,4905000,7146,7149,0
777,20002,5,2,1975000,5130000,6945,6946,0
778,20002,5,3,0,-1120000,9343,9348,0
779,20002,5,4,-3710000,-6560000,6779,6776,0
780,20002,5,5,1980000,-6560000,7051,7055,0
781,20003,1,1,85000,-20000,9290,9290,0
782,20003,2,1,0,2580000,9306,9304,0
783,20003,2,2,40000,-6735000,9306,9304,0
784,20003,3,1,40000,4355000,9201,9201,0
785,20003,3,2,50000,-2145000,9306,9306,0
786,20003,3,3,45000,-7220000,9387,9387,0
787,20003,4,1,-3905000,3650000,8296,8291,0
788,20003,4,2,1670000,3785000,8166,8166,0
789,20003,4,3,-3535000,-5700000,8125,8124,0
790,20003,4,4,1690000,-5350000,8191,8191,0
791,20003,5,1,-4000000,4870000,7146,7149,0
792,20003,5,2,1690000,4745000,7299,7299,0
793,20003,5,3,0,-1345000,9343,9348,0
794,20003,5,4,-3710000,-6560000,6779,6776,0
795,20003,5,5,1590000,-6170000,7423,7427,0
796,20004,1,1,85000,-20000,9290,9290,0
797,20004,2,1,0,2580000,9306,9304,0
798,20004,2,2,40000,-6735000,9306,9304,0
799,20004,3,1,40000,2905000,9201,9201,0
800,20004,3,2,40000,-3065000,9306,9306,0
801,20004,3,3,-15000,-8790000,9387,9387,0
802,20004,4,1,-4165000,2875000,9034,9028,0
803,20004,4,2,1250000,2805000,9109,9108,0
804,20004,4,3,-4320000,-6725000,8850,8849,0
805,20004,4,4,1225000,-6090000,9075,9074,0
806,20004,5,1,-4400000,3940000,8060,8064,0
807,20004,5,2,1150000,4040000,7967,7967,0
808,20004,5,3,0,-2830000,9343,9348,0
809,20004,5,4,-4000000,-7465000,7627,7625,0
810,20004,5,5,1150000,-7135000,8095,8100,0
811,20005,1,1,85000,-20000,9290,9290,0
812,20005,2,1,-5000,3080000,9543,9541,0
813,20005,2,2,10000,-4995000,9306,9304,0
814,20005,3,1,-90000,5650000,9269,9271,0
815,20005,3,2,20000,-255000,9306,9306,0
816,20005,3,3,25000,-5530000,9387,9384,0
817,20005,4,1,-2825000,4470000,7714,7708,0
818,20005,4,2,2375000,4730000,7453,7450,0
819,20005,4,3,-3260000,-4440000,7346,7347,0
820,20005,4,4,2350000,-4180000,7810,7812,0
821,20005,5,1,-3020000,5490000,7478,7481,0
822,20005,5,2,2320000,5250000,7708,7708,0
823,20005,5,3,40000,180000,9343,9347,0
824,20005,5,4,-3015000,-5700000,7305,7301,0
825,20005,5,5,2550000,-5345000,7423,7429,0
826,20006,1,1,85000,-20000,9290,9290,0
827,20006,2,1,-5000,2315000,9543,9541,0
828,20006,2,2,40000,-6735000,9306,9304,0
829,20006,3,1,25000,3125000,9201,9201,0
830,20006,3,2,60000,-3400000,9306,9306,0
831,20006,3,3,-5000,-8530000,9387,9387,0
832,20006,4,1,-3685000,2875000,9034,9028,0
833,20006,4,2,1940000,2785000,9109,9108,0
834,20006,4,3,-3685000,-6725000,8850,8849,0
835,20006,4,4,1670000,-6090000,9075,9074,0
836,20006,5,1,-3815000,3940000,8060,8064,0
837,20006,5,2,1790000,4005000,7967,7967,0
838,20006,5,3,0,-2830000,9343,9348,0
839,20006,5,4,-3465000,-7385000,7627,7625,0
840,20006,5,5,1895000,-7135000,8095,8100,0
841,20007,1,1,-20000,-25000,9405,9405,0
842,20007,2,1,40000,4130000,9308,9308,0
843,20007,2,2,-5000,-3645000,9268,9268,0
844,20007,3,1,0,6265000,9334,9334,0
845,20007,3,2,-5000,195000,9277,9277,0
846,20007,3,3,25000,-5360000,9204,9204,0
847,20007,4,1,-4790000,5005000,9357,9353,0
848,20007,4,2,585000,5680000,8940,8940,0
849,20007,4,3,-4790000,-4105000,8622,8622,0
850,20007,4,4,585000,-3030000,8894,8894,0
851,20007,5,1,-4705000,5880000,8470,8474,0
852,20007,5,2,820000,5880000,8429,8429,0
853,20007,5,3,0,580000,9446,9451,0
854,20007,5,4,-4710000,-5110000,8473,8473,0
855,20007,5,5,880000,-4870000,8502,8506,0
856,20008,1,1,85000,-20000,9290,9290,0
857,20008,2,1,-5000,3215000,9543,9541,0
858,20008,2,2,10000,-6025000,9306,9304,0
859,20008,3,1,30000,3750000,9269,9271,0
860,20008,3,2,10000,-1220000,9306,9306,0
861,20008,3,3,-65000,-6730000,9387,9384,0
862,20008,4,1,-665000,3570000,8432,8428,0
863,20008,4,2,4910000,3505000,8488,8490,0
864,20008,4,3,-600000,-6090000,8550,8551,0
865,20008,4,4,5125000,-5755000,8755,8755,0
866,20008,5,1,-1185000,4475000,7788,7789,0
867,20008,5,2,4825000,3825000,8185,8187,0
868,20008,5,3,0,-1650000,9343,9347,0
869,20008,5,4,-1035000,-6695000,7974,7969,0
870,20008,5,5,5105000,-6695000,8061,8063,0
871,20009,1,1,85000,-20000,9290,9290,0
872,20009,2,1,10000,2330000,9543,9541,0
873,20009,2,2,40000,-8025000,9306,9304,0
874,20009,3,1,0,2625000,9269,9271,0
875,20009,3,2,60000,-4025000,9306,9306,0
876,20009,3,3,65000,-10470000,9387,9384,0
877,20009,4,1,-6360000,-515000,12184,12178,0
878,20009,4,2,-450000,120000,11575,11576,0
879,20009,4,3,-5410000,-9970000,10164,10165,0
880,20009,4,4,-235000,-9180000,10915,10915,0
881,20009,5,1,-5410000,1020000,10727,10728,0
882,20009,5,2,-485000,1010000,10735,10738,0
883,20009,5,3,70000,-4890000,9343,9347,0
884,20009,5,4,-5715000,-11710000,10353,10346,0
885,20009,5,5,-5000,-11520000,10899,10902,0
886,20010,1,1,85000,-20000,9290,9290,0
887,20010,2,1,-5000,2315000,9543,9541,0
888,20010,2,2,40000,-6735000,9306,9304,0
889,20010,3,1,25000,4355000,9201,9201,0
890,20010,3,2,30000,-2865000,9306,9306,0
891,20010,3,3,-35000,-7450000,9387,9387,0
892,20010,4,1,-5290000,2910000,9034,9028,0
893,20010,4,2,265000,2820000,9109,9108,0
894,20010,4,3,-5400000,-6725000,8850,8849,0
895,20010,4,4,235000,-6090000,9075,9074,0
896,20010,5,1,-5035000,3945000,8060,8064,0
897,20010,5,2,715000,3505000,8456,8456,0
898,20010,5,3,0,-1460000,9343,9348,0
899,20010,5,4,-4685000,-7135000,7627,7625,0
900,20010,5,5,715000,-7135000,8479,8484,0
901,20011,1,1,30000,45000,9382,9382,0
902,20011,2,1,0,2605000,9280,9280,0
903,20011,2,2,-5000,-6570000,9215,9215,0
904,20011,3,1,-5000,3360000,9387,9384,0
905,20011,3,2,-5000,-2150000,9387,9384,0
906,20011,3,3,45000,-7545000,9387,9384,0
907,20011,4,1,-770000,3615000,8340,8336,0
908,20011,4,2,4845000,3745000,8221,8221,0
909,20011,4,3,-625000,-6090000,8519,8519,0
910,20011,4,4,4845000,-5700000,8325,8325,0
911,20011,5,1,-1100000,3940000,8029,8033,0
912,20011,5,2,4465000,3890000,8089,8089,0
913,20011,5,3,-5000,-2140000,9390,9395,0
914,20011,5,4,-1010000,-7310000,7918,7918,0
915,20011,5,5,4465000,-7025000,7645,7648,0
916,20012,1,1,85000,-20000,9290,9290,0
917,20012,2,1,-5000,2350000,9543,9541,0
918,20012,2,2,40000,-6735000,9306,9304,0
919,20012,3,1,55000,4015000,9272,9272,0
920,20012,3,2,30000,-2865000,9306,9306,0
921,20012,3,3,-35000,-7630000,9387,9387,0
922,20012,4,1,-3490000,2875000,9034,9028,0
923,20012,4,2,2350000,2785000,9109,9108,0
924,20012,4,3,-3105000,-6725000,8850,8849,0
925,20012,4,4,2375000,-6090000,9075,9074,0
926,20012,5,1,-3370000,4290000,7732,7735,0
927,20012,5,2,2135000,3975000,8033,8033,0
928,20012,5,3,40000,-1830000,9343,9348,0
929,20012,5,4,-3455000,-7135000,7627,7625,0
930,20012,5,5,2135000,-7135000,8479,8484,0
931,20013,1,1,30000,45000,9382,9382,0
932,20013,2,1,0,2605000,9280,9280,0
933,20013,2,2,-5000,-6570000,9215,9215,0
934,20013,3,1,45000,2690000,9387,9384,0
935,20013,3,2,-5000,-3010000,9387,9384,0
936,20013,3,3,5000,-8285000,9387,9384,0
937,20013,4,1,-770000,3615000,8340,8336,0
938,20013,4,2,4585000,3745000,8221,8221,0
939,20013,4,3,-625000,-6090000,8519,8519,0
940,20013,4,4,4670000,-5700000,8325,8325,0
941,20013,5,1,-1030000,3815000,8115,8119,0
942,20013,5,2,4465000,3685000,8276,8276,0
943,20013,5,3,-5000,-2890000,9390,9395,0
944,20013,5,4,-1010000,-7310000,7918,7918,0
945,20013,5,5,4465000,-7025000,7645,7648,0
946,20014,1,1,85000,-20000,9290,9290,0
947,20014,2,1,-5000,2315000,9543,9541,0
948,20014,2,2,0,-7095000,9306,9304,0
949,20014,3,1,0,3500000,9272,9272,0
950,20014,3,2,30000,-2865000,9306,9306,0
951,20014,3,3,-5000,-8030000,9387,9387,0
952,20014,4,1,-3105000,2875000,9034,9028,0
953,20014,4,2,2400000,2840000,9109,9108,0
954,20014,4,3,-2950000,-6725000,8850,8849,0
955,20014,4,4,2425000,-6090000,9075,9074,0
956,20014,5,1,-3020000,4285000,7732,7735,0
957,20014,5,2,2480000,4045000,8033,8033,0
958,20014,5,3,40000,-2150000,9343,9348,0
959,20014,5,4,-3020000,-7135000,7627,7625,0
960,20014,5,5,2690000,-7360000,8168,8172,0
961,20015,1,1,30000,45000,9382,9382,0
962,20015,2,1,-5000,2940000,9280,9280,0
963,20015,2,2,5000,-4995000,9215,9215,0
964,20015,3,1,-5000,6320000,9387,9384,0
965,20015,3,2,45000,0,9387,9384,0
966,20015,3,3,45000,-5270000,9387,9384,0
967,20015,4,1,-2720000,3630000,8340,8338,0
968,20015,4,2,2725000,3745000,8222,8220,0
969,20015,4,3,-2765000,-4945000,8519,8518,0
970,20015,4,4,2810000,-4740000,8327,8324,0
971,20015,5,1,-2905000,5600000,6576,6579,0
972,20015,5,2,2655000,5385000,6786,6786,0
973,20015,5,3,110000,500000,9390,9395,0
974,20015,5,4,-2825000,-5440000,6676,6676,0
975,20015,5,5,3070000,-5085000,6670,6673,0
976,20016,1,1,85000,-20000,9290,9290,0
977,20016,2,1,-5000,2280000,9543,9541,0
978,20016,2,2,-5000,-7525000,9306,9304,0
979,20016,3,1,-5000,3200000,9272,9272,0
980,20016,3,2,20000,-3590000,9306,9306,0
981,20016,3,3,-5000,-8550000,9387,9387,0
982,20016,4,1,-4865000,2890000,9034,9028,0
983,20016,4,2,675000,2805000,9109,9108,0
984,20016,4,3,-4865000,-6725000,8850,8849,0
985,20016,4,4,645000,-6725000,9075,9074,0
986,20016,5,1,-4805000,4410000,7613,7616,0
987,20016,5,2,1060000,3975000,8033,8033,0
988,20016,5,3,0,-2580000,9343,9348,0
989,20016,5,4,-4465000,-7595000,7627,7625,0
990,20016,5,5,950000,-7595000,8168,8172,0
991,20017,1,1,85000,-20000,9290,9290,0
992,20017,2,1,-5000,2305000,9543,9541,0
993,20017,2,2,5000,-7525000,9306,9304,0
994,20017,3,1,-5000,2625000,9272,9272,0
995,20017,3,2,20000,-4470000,9306,9306,0
996,20017,3,3,-5000,-9910000,9387,9387,0
997,20017,4,1,-4005000,2720000,9203,9198,0
998,20017,4,2,1030000,2645000,9234,9234,0
999,20017,4,3,-4070000,-8360000,9282,9282,0
1000,20017,4,4,1535000,-6090000,8457,8457,0
1001,20017,5,1,-3770000,3640000,8344,8348,0
1002,20017,5,2,1690000,3210000,8722,8723,0
1003,20017,5,3,0,-4360000,9343,9348,0
1004,20017,5,4,-3465000,-8815000,7627,7625,0
1005,20017,5,5,1590000,-8885000,8168,8172,0
1006,20018,1,1,85000,-20000,9290,9290,0
1007,20018,2,1,0,2350000,9543,9541,0
1008,20018,2,2,-5000,-6745000,9306,9304,0
1009,20018,3,1,25000,5040000,9240,9240,0
1010,20018,3,2,30000,-1540000,9306,9306,0
1011,20018,3,3,-45000,-6650000,9387,9387,0
1012,20018,4,1,-2855000,4740000,7280,7276,0
1013,20018,4,2,2310000,4530000,7475,7474,0
1014,20018,4,3,-2855000,-5655000,6769,6768,0
1015,20018,4,4,2600000,-5180000,7113,7112,0
1016,20018,5,1,-2630000,4780000,7237,7241,0
1017,20018,5,2,2435000,4740000,7309,7310,0
1018,20018,5,3,70000,-850000,9343,9348,0
1019,20018,5,4,-2635000,-6385000,6597,6594,0
1020,20018,5,5,2690000,-6310000,6965,6969,0
1021,20019,1,1,85000,-20000,9290,9290,0
1022,20019,2,1,-5000,2760000,9543,9541,0
1023,20019,2,2,5000,-5245000,9306,9304,0
1024,20019,3,1,35000,6200000,9272,9272,0
1025,20019,3,2,-30000,-535000,9306,9306,0
1026,20019,3,3,45000,-5560000,9387,9387,0
1027,20019,4,1,-2855000,4740000,7280,7276,0
1028,20019,4,2,2565000,4870000,7155,7155,0
1029,20019,4,3,-2895000,-4815000,6769,6768,0
1030,20019,4,4,2565000,-4450000,7113,7112,0
1031,20019,5,1,-3020000,5275000,7237,7241,0
1032,20019,5,2,2410000,4730000,7309,7310,0
1033,20019,5,3,40000,270000,9343,9348,0
1034,20019,5,4,-2635000,-5700000,6597,6594,0
1035,20019,5,5,2690000,-5700000,6965,6969,0
1036,20020,1,1,85000,-20000,9290,9290,0
1037,20020,2,1,40000,2350000,9543,9541,0
1038,20020,2,2,40000,-7825000,9306,9304,0
1039,20020,3,1,-5000,2625000,9272,9272,0
1040,20020,3,2,0,-3590000,9306,9306,0
1041,20020,3,3,85000,-8790000,9387,9387,0
1042,20020,4,1,-2050000,3920000,8064,8060,0
1043,20020,4,2,3420000,4185000,7808,7808,0
1044,20020,4,3,-1920000,-6710000,7474,7474,0
1045,20020,4,4,3615000,-5570000,7565,7565,0
1046,20020,5,1,-1890000,4845000,7237,7241,0
1047,20020,5,2,3265000,4770000,7309,7310,0
1048,20020,5,3,0,-3190000,9343,9348,0
1049,20020,5,4,-2215000,-7700000,6597,6594,0
1050,20020,5,5,3605000,-7615000,6965,6969,0
1051,20021,1,1,85000,-20000,9290,9290,0
1052,20021,2,1,535000,1625000,10208,10208,0
1053,20021,2,2,600000,-8560000,10000,10000,0
1054,20021,3,1,-25000,2621000,9272,9272,0
1055,20021,3,2,0,-3590000,9306,9306,0
1056,20021,3,3,85000,-8790000,9387,9387,0
1057,20021,4,1,-1280000,4315000,7713,7709,0
1058,20021,4,2,4110000,4835000,7217,7216,0
1059,20021,4,3,-1280000,-7325000,7708,7707,0
1060,20021,4,4,4540000,-5700000,7488,7487,0
1061,20021,5,1,-1505000,4590000,7478,7482,0
1062,20021,5,2,4530000,4350000,7709,7710,0
1063,20021,5,3,0,-3190000,9343,9348,0
1064,20021,5,4,-1645000,-8030000,7305,7302,0
1065,20021,5,5,4350000,-7925000,7424,7428,0
1066,20023,1,1,0,0,10000,10000,0
1067,20023,2,1,0,3990000,10000,10000,0
1068,20023,2,2,40000,-4500000,10000,10000,0
1069,20023,3,1,-5000,6890000,9741,9741,0
1070,20023,3,2,0,540000,10000,10000,0
1071,20023,3,3,0,-4530000,10000,10000,0
1072,20023,4,1,-2050000,4235000,10000,9995,0
1073,20023,4,2,3370000,4670000,10000,10000,0
1074,20023,4,3,-2050000,-4120000,10000,10000,0
1075,20023,4,4,3370000,-3520000,10000,10000,0
1076,20023,5,1,-2500000,6535000,8803,8807,0
1077,20023,5,2,2790000,6535000,8414,8414,0
1078,20023,5,3,40000,935000,10000,10005,0
1079,20023,5,4,-2100000,-4040000,9172,9172,0
1080,20023,5,5,3335000,-4725000,9088,9092,0
1081,30001,1,1,-1740000,-660000,11301,11301,0
1082,30001,2,1,-1065000,1170000,10613,10613,0
